site,date,treatment,plant,leaf,variable,value
hawley,1999-08-24,3,35,1,Sarraceniopus,0
hawley,1999-08-24,3,35,1,volume ml,1.5
hawley,1999-08-24,3,35,1,Wyeomyia,0
hawley,1999-08-24,4,36,1,Fletcherimyia,0
hawley,1999-08-24,4,36,1,Habrotrocha,6
hawley,1999-08-24,4,36,1,headcap,10
hawley,1999-08-24,4,36,1,Metriocnemus,0
hawley,1999-08-24,4,36,1,other,0
hawley,1999-08-24,4,36,1,rotvol ml,0.2
hawley,1999-08-24,4,36,1,Sarraceniopus,0
hawley,1999-08-24,4,36,1,volume ml,5
hawley,1999-08-24,4,36,1,Wyeomyia,1
hawley,1999-08-24,4,36,2,volume ml,0
hawley,1999-08-24,4,36,3,Fletcherimyia,1
hawley,1999-08-24,4,36,3,Habrotrocha,19
hawley,1999-08-24,4,36,3,headcap,13
hawley,1999-08-24,4,36,3,Metriocnemus,0
hawley,1999-08-24,4,36,3,other,0
hawley,1999-08-24,4,36,3,rotvol ml,0.2
hawley,1999-08-24,4,36,3,Sarraceniopus,0
hawley,1999-08-24,4,36,3,volume ml,3
hawley,1999-08-24,4,36,3,Wyeomyia,0
hawley,1999-08-24,4,36,4,volume ml,0
hawley,1999-08-24,2,38,1,Fletcherimyia,0
hawley,1999-08-24,2,38,1,Habrotrocha,6
hawley,1999-08-24,2,38,1,headcap,12
hawley,1999-08-24,2,38,1,Metriocnemus,0
hawley,1999-08-24,2,38,1,other,0
hawley,1999-08-24,2,38,1,rotvol ml,0.5
hawley,1999-08-24,2,38,1,Sarraceniopus,0
hawley,1999-08-24,2,38,1,volume ml,12
hawley,1999-08-24,2,38,1,Wyeomyia,0
hawley,1999-08-24,1,41,1,Fletcherimyia,0
hawley,1999-08-24,1,41,1,Habrotrocha,12
hawley,1999-08-24,1,41,1,headcap,0
hawley,1999-08-24,1,41,1,Metriocnemus,0
hawley,1999-08-24,1,41,1,other,0
hawley,1999-08-24,1,41,1,rotvol ml,0.1
hawley,1999-08-24,1,41,1,Sarraceniopus,1
hawley,1999-08-24,1,41,1,volume ml,1
hawley,1999-08-24,1,41,1,Wyeomyia,0
hawley,1999-08-24,2,42,1,Fletcherimyia,0
hawley,1999-08-24,2,42,1,Habrotrocha,14
hawley,1999-08-24,2,42,1,headcap,2
hawley,1999-08-24,2,42,1,Metriocnemus,1
hawley,1999-08-24,2,42,1,other,0
hawley,1999-08-24,2,42,1,rotvol ml,0.2
hawley,1999-08-24,2,42,1,Sarraceniopus,0
hawley,1999-08-24,2,42,1,volume ml,3
hawley,1999-08-24,2,42,1,Wyeomyia,0
hawley,1999-08-24,3,43,1,Fletcherimyia,0
hawley,1999-08-24,3,43,1,Habrotrocha,0
hawley,1999-08-24,3,43,1,headcap,0
hawley,1999-08-24,3,43,1,Metriocnemus,0
hawley,1999-08-24,3,43,1,other,0
hawley,1999-08-24,3,43,1,rotvol ml,0.1
hawley,1999-08-24,3,43,1,Sarraceniopus,0
hawley,1999-08-24,3,43,1,volume ml,0.5
hawley,1999-08-24,3,43,1,Wyeomyia,0
hawley,1999-08-24,1,45,1,Fletcherimyia,0
hawley,1999-08-24,1,45,1,Habrotrocha,99
hawley,1999-08-24,1,45,1,headcap,0
hawley,1999-08-24,1,45,1,Metriocnemus,0
hawley,1999-08-24,1,45,1,other,0
hawley,1999-08-24,1,45,1,rotvol ml,0.2
hawley,1999-08-24,1,45,1,Sarraceniopus,0
hawley,1999-08-24,1,45,1,volume ml,2
hawley,1999-08-24,1,45,1,Wyeomyia,0
hawley,1999-08-24,3,47,1,Fletcherimyia,0
hawley,1999-08-24,3,47,1,Habrotrocha,12
hawley,1999-08-24,3,47,1,headcap,3
hawley,1999-08-24,3,47,1,Metriocnemus,0
hawley,1999-08-24,3,47,1,other,0
hawley,1999-08-24,3,47,1,rotvol ml,0.2
hawley,1999-08-24,3,47,1,Sarraceniopus,0
hawley,1999-08-24,3,47,1,volume ml,0.5
hawley,1999-08-24,3,47,1,Wyeomyia,0
hawley,1999-08-24,4,48,1,Fletcherimyia,0
hawley,1999-08-24,4,48,1,Habrotrocha,3
hawley,1999-08-24,4,48,1,headcap,41
hawley,1999-08-24,4,48,1,Metriocnemus,2
hawley,1999-08-24,4,48,1,other,0
hawley,1999-08-24,4,48,1,rotvol ml,0.25
hawley,1999-08-24,4,48,1,Sarraceniopus,0
hawley,1999-08-24,4,48,1,volume ml,3.5
hawley,1999-08-24,4,48,1,Wyeomyia,0
hawley,1999-08-24,4,48,2,volume ml,0
hawley,1999-08-24,4,48,3,Fletcherimyia,0
hawley,1999-08-24,4,48,3,Habrotrocha,11
hawley,1999-08-24,4,48,3,headcap,14
hawley,1999-08-24,4,48,3,Metriocnemus,0
hawley,1999-08-24,4,48,3,other,0
hawley,1999-08-24,4,48,3,rotvol ml,0.25
hawley,1999-08-24,4,48,3,Sarraceniopus,0
hawley,1999-08-24,4,48,3,volume ml,2.5
hawley,1999-08-24,4,48,3,Wyeomyia,0
hawley,1999-08-24,4,48,4,Fletcherimyia,0
hawley,1999-08-24,4,48,4,Habrotrocha,2
hawley,1999-08-24,4,48,4,headcap,0
hawley,1999-08-24,4,48,4,Metriocnemus,2
hawley,1999-08-24,4,48,4,other,0
hawley,1999-08-24,4,48,4,rotvol ml,0.25
hawley,1999-08-24,4,48,4,Sarraceniopus,1
hawley,1999-08-24,4,48,4,volume ml,1.5
hawley,1999-08-24,4,48,4,Wyeomyia,0
hawley,1999-08-24,1,49,1,Fletcherimyia,0
hawley,1999-08-24,1,49,1,Habrotrocha,3
hawley,1999-08-24,1,49,1,headcap,3
hawley,1999-08-24,1,49,1,Metriocnemus,0
hawley,1999-08-24,1,49,1,other,0
hawley,1999-08-24,1,49,1,rotvol ml,0.25
hawley,1999-08-24,1,49,1,Sarraceniopus,0
hawley,1999-08-24,1,49,1,volume ml,2.5
hawley,1999-08-24,1,49,1,Wyeomyia,1
hawley,1999-08-24,2,50,1,Fletcherimyia,0
hawley,1999-08-24,2,50,1,Habrotrocha,0
hawley,1999-08-24,2,50,1,headcap,1
hawley,1999-08-24,2,50,1,Metriocnemus,4
hawley,1999-08-24,2,50,1,other,0
hawley,1999-08-24,2,50,1,rotvol ml,0.25
hawley,1999-08-24,2,50,1,Sarraceniopus,0
hawley,1999-08-24,2,50,1,volume ml,8
hawley,1999-08-24,2,50,1,Wyeomyia,6
hawley,1999-08-24,3,51,1,Fletcherimyia,0
hawley,1999-08-24,3,51,1,Habrotrocha,11
hawley,1999-08-24,3,51,1,headcap,0
hawley,1999-08-24,3,51,1,Metriocnemus,1
hawley,1999-08-24,3,51,1,other,0
hawley,1999-08-24,3,51,1,rotvol ml,0.25
hawley,1999-08-24,3,51,1,Sarraceniopus,0
hawley,1999-08-24,3,51,1,volume ml,4.5
hawley,1999-08-24,3,51,1,Wyeomyia,0
hawley,1999-08-24,4,52,1,Fletcherimyia,0
hawley,1999-08-24,4,52,1,Habrotrocha,7
hawley,1999-08-24,4,52,1,headcap,4
hawley,1999-08-24,4,52,1,Metriocnemus,0
hawley,1999-08-24,4,52,1,other,0
hawley,1999-08-24,4,52,1,rotvol ml,0.25
hawley,1999-08-24,4,52,1,Sarraceniopus,0
hawley,1999-08-24,4,52,1,volume ml,3.5
hawley,1999-08-24,4,52,1,Wyeomyia,0
hawley,1999-08-24,4,52,2,Fletcherimyia,0
hawley,1999-08-24,4,52,2,Habrotrocha,9
hawley,1999-08-24,4,52,2,headcap,1
hawley,1999-08-24,4,52,2,Metriocnemus,0
hawley,1999-08-24,4,52,2,other,0
hawley,1999-08-24,4,52,2,rotvol ml,0.25
hawley,1999-08-24,4,52,2,Sarraceniopus,0
hawley,1999-08-24,4,52,2,volume ml,1
hawley,1999-08-24,4,52,2,Wyeomyia,0
hawley,1999-08-24,4,52,3,Fletcherimyia,0
hawley,1999-08-24,4,52,3,Habrotrocha,2
hawley,1999-08-24,4,52,3,headcap,0
hawley,1999-08-24,4,52,3,Metriocnemus,0
hawley,1999-08-24,4,52,3,other,0
hawley,1999-08-24,4,52,3,rotvol ml,0.5
hawley,1999-08-24,4,52,3,Sarraceniopus,0
hawley,1999-08-24,4,52,3,volume ml,7
hawley,1999-08-24,4,52,3,Wyeomyia,1
hawley,1999-08-24,1,53,1,volume ml,0
hawley,1999-08-24,2,54,1,Fletcherimyia,0
hawley,1999-08-24,2,54,1,Habrotrocha,1
hawley,1999-08-24,2,54,1,headcap,0
hawley,1999-08-24,2,54,1,Metriocnemus,1
hawley,1999-08-24,2,54,1,other,0
hawley,1999-08-24,2,54,1,rotvol ml,0.1
hawley,1999-08-24,2,54,1,Sarraceniopus,0
hawley,1999-08-24,2,54,1,volume ml,0.7
hawley,1999-08-24,2,54,1,Wyeomyia,0
hawley,1999-08-24,3,55,1,Fletcherimyia,0
hawley,1999-08-24,3,55,1,Habrotrocha,10
hawley,1999-08-24,3,55,1,headcap,0
hawley,1999-08-24,3,55,1,Metriocnemus,0
hawley,1999-08-24,3,55,1,other,0
hawley,1999-08-24,3,55,1,rotvol ml,0.2
hawley,1999-08-24,3,55,1,Sarraceniopus,0
hawley,1999-08-24,3,55,1,volume ml,2.5
hawley,1999-08-24,3,55,1,Wyeomyia,0
hawley,1999-08-24,4,56,2,Fletcherimyia,0
hawley,1999-08-24,4,56,2,Habrotrocha,2
hawley,1999-08-24,4,56,2,headcap,3
hawley,1999-08-24,4,56,2,Metriocnemus,1
hawley,1999-08-24,4,56,2,other,0
hawley,1999-08-24,4,56,2,rotvol ml,0.2
hawley,1999-08-24,4,56,2,Sarraceniopus,0
hawley,1999-08-24,4,56,2,volume ml,2.5
hawley,1999-08-24,4,56,2,Wyeomyia,3
hawley,1999-08-24,4,56,3,volume ml,0
hawley,1999-08-24,1,57,1,Fletcherimyia,0
hawley,1999-08-24,1,57,1,Habrotrocha,7
hawley,1999-08-24,1,57,1,headcap,3
hawley,1999-08-24,1,57,1,Metriocnemus,1
hawley,1999-08-24,1,57,1,other,0
hawley,1999-08-24,1,57,1,rotvol ml,0.2
hawley,1999-08-24,1,57,1,Sarraceniopus,0
hawley,1999-08-24,1,57,1,volume ml,3
hawley,1999-08-24,1,57,1,Wyeomyia,1
hawley,1999-08-24,2,58,1,Fletcherimyia,0
hawley,1999-08-24,2,58,1,Habrotrocha,12
hawley,1999-08-24,2,58,1,headcap,0
hawley,1999-08-24,2,58,1,Metriocnemus,0
hawley,1999-08-24,2,58,1,other,0
hawley,1999-08-24,2,58,1,rotvol ml,0.2
hawley,1999-08-24,2,58,1,Sarraceniopus,0
hawley,1999-08-24,2,58,1,volume ml,2
hawley,1999-08-24,2,58,1,Wyeomyia,1
hawley,1999-08-24,3,59,1,Fletcherimyia,0
hawley,1999-08-24,3,59,1,Habrotrocha,9
hawley,1999-08-24,3,59,1,headcap,1
hawley,1999-08-24,3,59,1,Metriocnemus,1
hawley,1999-08-24,3,59,1,other,0
hawley,1999-08-24,3,59,1,rotvol ml,0.2
hawley,1999-08-24,3,59,1,Sarraceniopus,0
hawley,1999-08-24,3,59,1,volume ml,2
hawley,1999-08-24,3,59,1,Wyeomyia,1
hawley,1999-08-24,4,60,1,Fletcherimyia,0
hawley,1999-08-24,4,60,1,Habrotrocha,2
hawley,1999-08-24,4,60,1,headcap,26
hawley,1999-08-24,4,60,1,Metriocnemus,5
hawley,1999-08-24,4,60,1,other,0
hawley,1999-08-24,4,60,1,rotvol ml,0.2
hawley,1999-08-24,4,60,1,Sarraceniopus,0
hawley,1999-08-24,4,60,1,volume ml,2
hawley,1999-08-24,4,60,1,Wyeomyia,0
hawley,1999-08-24,4,60,2,Fletcherimyia,0
hawley,1999-08-24,4,60,2,Habrotrocha,2
hawley,1999-08-24,4,60,2,headcap,13
hawley,1999-08-24,4,60,2,Metriocnemus,0
hawley,1999-08-24,4,60,2,other,0
hawley,1999-08-24,4,60,2,rotvol ml,0.2
hawley,1999-08-24,4,60,2,Sarraceniopus,0
hawley,1999-08-24,4,60,2,volume ml,2
hawley,1999-08-24,4,60,2,Wyeomyia,0
hawley,1999-08-24,4,60,3,Fletcherimyia,0
hawley,1999-08-24,4,60,3,Habrotrocha,2
hawley,1999-08-24,4,60,3,headcap,4
hawley,1999-08-24,4,60,3,Metriocnemus,0
hawley,1999-08-24,4,60,3,other,0
hawley,1999-08-24,4,60,3,rotvol ml,0.25
hawley,1999-08-24,4,60,3,Sarraceniopus,0
hawley,1999-08-24,4,60,3,volume ml,3
hawley,1999-08-24,4,60,3,Wyeomyia,2
hawley,1999-08-24,1,61,1,Fletcherimyia,0
hawley,1999-08-24,1,61,1,Habrotrocha,5
hawley,1999-08-24,1,61,1,headcap,3
hawley,1999-08-24,1,61,1,Metriocnemus,4
hawley,1999-08-24,1,61,1,other,0
hawley,1999-08-24,1,61,1,rotvol ml,0.5
hawley,1999-08-24,1,61,1,Sarraceniopus,0
hawley,1999-08-24,1,61,1,volume ml,14
hawley,1999-08-24,1,61,1,Wyeomyia,10
hawley,1999-08-24,3,63,1,volume ml,0
hawley,1999-08-24,4,64,1,Fletcherimyia,0
hawley,1999-08-24,4,64,1,Habrotrocha,1
hawley,1999-08-24,4,64,1,headcap,1
hawley,1999-08-24,4,64,1,Metriocnemus,0
hawley,1999-08-24,4,64,1,other,0
hawley,1999-08-24,4,64,1,rotvol ml,0.2
hawley,1999-08-24,4,64,1,Sarraceniopus,0
hawley,1999-08-24,4,64,1,volume ml,4.5
hawley,1999-08-24,4,64,1,Wyeomyia,0
hawley,1999-08-24,4,64,2,Fletcherimyia,0
hawley,1999-08-24,4,64,2,Habrotrocha,5
hawley,1999-08-24,4,64,2,headcap,3
hawley,1999-08-24,4,64,2,Metriocnemus,0
hawley,1999-08-24,4,64,2,other,0
hawley,1999-08-24,4,64,2,rotvol ml,0.2
hawley,1999-08-24,4,64,2,Sarraceniopus,0
hawley,1999-08-24,4,64,2,volume ml,1
hawley,1999-08-24,4,64,2,Wyeomyia,0
hawley,1999-08-24,4,64,3,volume ml,0
hawley,1999-08-24,1,65,1,Fletcherimyia,0
hawley,1999-08-24,1,65,1,Habrotrocha,0
hawley,1999-08-24,1,65,1,headcap,1
hawley,1999-08-24,1,65,1,Metriocnemus,4
hawley,1999-08-24,1,65,1,other,0
hawley,1999-08-24,1,65,1,rotvol ml,0.5
hawley,1999-08-24,1,65,1,Sarraceniopus,0
hawley,1999-08-24,1,65,1,volume ml,20
hawley,1999-08-24,1,65,1,Wyeomyia,4
hawley,1999-08-24,2,66,1,Fletcherimyia,0
hawley,1999-08-24,2,66,1,Habrotrocha,5
hawley,1999-08-24,2,66,1,headcap,0
hawley,1999-08-24,2,66,1,Metriocnemus,0
hawley,1999-08-24,2,66,1,other,0
hawley,1999-08-24,2,66,1,rotvol ml,0.25
hawley,1999-08-24,2,66,1,Sarraceniopus,0
hawley,1999-08-24,2,66,1,volume ml,2.5
hawley,1999-08-24,2,66,1,Wyeomyia,3
hawley,1999-08-24,3,67,1,Fletcherimyia,0
hawley,1999-08-24,3,67,1,Habrotrocha,0
hawley,1999-08-24,3,67,1,headcap,0
hawley,1999-08-24,3,67,1,Metriocnemus,0
hawley,1999-08-24,3,67,1,other,0
hawley,1999-08-24,3,67,1,rotvol ml,0.2
hawley,1999-08-24,3,67,1,Sarraceniopus,0
hawley,1999-08-24,3,67,1,volume ml,6
hawley,1999-08-24,3,67,1,Wyeomyia,3
hawley,1999-08-24,4,68,1,Fletcherimyia,0
hawley,1999-08-24,4,68,1,Habrotrocha,3
hawley,1999-08-24,4,68,1,headcap,7
hawley,1999-08-24,4,68,1,Metriocnemus,2
hawley,1999-08-24,4,68,1,other,0
hawley,1999-08-24,4,68,1,rotvol ml,0.5
hawley,1999-08-24,4,68,1,Sarraceniopus,1
hawley,1999-08-24,4,68,1,volume ml,20
hawley,1999-08-24,4,68,1,Wyeomyia,8
hawley,1999-08-24,4,68,2,Fletcherimyia,0
hawley,1999-08-24,4,68,2,Habrotrocha,2
hawley,1999-08-24,4,68,2,headcap,7
hawley,1999-08-24,4,68,2,Metriocnemus,0
hawley,1999-08-24,4,68,2,other,0
hawley,1999-08-24,4,68,2,rotvol ml,0.5
hawley,1999-08-24,4,68,2,Sarraceniopus,0
hawley,1999-08-24,4,68,2,volume ml,15
hawley,1999-08-24,4,68,2,Wyeomyia,4
hawley,1999-08-24,4,68,3,Fletcherimyia,0
hawley,1999-08-24,4,68,3,Habrotrocha,0
hawley,1999-08-24,4,68,3,headcap,4
hawley,1999-08-24,4,68,3,Metriocnemus,0
hawley,1999-08-24,4,68,3,other,0
hawley,1999-08-24,4,68,3,rotvol ml,0.2
hawley,1999-08-24,4,68,3,Sarraceniopus,0
hawley,1999-08-24,4,68,3,volume ml,6.5
hawley,1999-08-24,4,68,3,Wyeomyia,5
hawley,1999-08-24,4,68,4,Fletcherimyia,0
hawley,1999-08-24,4,68,4,Habrotrocha,1
hawley,1999-08-24,4,68,4,headcap,0
hawley,1999-08-24,4,68,4,Metriocnemus,1
hawley,1999-08-24,4,68,4,other,0
hawley,1999-08-24,4,68,4,rotvol ml,0.2
hawley,1999-08-24,4,68,4,Sarraceniopus,0
hawley,1999-08-24,4,68,4,volume ml,5
hawley,1999-08-24,4,68,4,Wyeomyia,9
hawley,1999-08-24,1,69,1,Fletcherimyia,0
hawley,1999-08-24,1,69,1,Habrotrocha,8
hawley,1999-08-24,1,69,1,headcap,9
hawley,1999-08-24,1,69,1,Metriocnemus,12
hawley,1999-08-24,1,69,1,other,0
hawley,1999-08-24,1,69,1,rotvol ml,0.2
hawley,1999-08-24,1,69,1,Sarraceniopus,0
hawley,1999-08-24,1,69,1,volume ml,1.5
hawley,1999-08-24,1,69,1,Wyeomyia,1
hawley,1999-08-24,2,70,1,Fletcherimyia,0
hawley,1999-08-24,2,70,1,Habrotrocha,1
hawley,1999-08-24,2,70,1,headcap,0
hawley,1999-08-24,2,70,1,Metriocnemus,0
hawley,1999-08-24,2,70,1,other,0
hawley,1999-08-24,2,70,1,rotvol ml,0.2
hawley,1999-08-24,2,70,1,Sarraceniopus,0
hawley,1999-08-24,2,70,1,volume ml,2
hawley,1999-08-24,2,70,1,Wyeomyia,1
hawley,1999-08-24,3,71,1,Fletcherimyia,0
hawley,1999-08-24,3,71,1,Habrotrocha,6
hawley,1999-08-24,3,71,1,headcap,2
hawley,1999-08-24,3,71,1,Metriocnemus,2
hawley,1999-08-24,3,71,1,other,0
hawley,1999-08-24,3,71,1,rotvol ml,0.5
hawley,1999-08-24,3,71,1,Sarraceniopus,0
hawley,1999-08-24,3,71,1,volume ml,11
hawley,1999-08-24,3,71,1,Wyeomyia,4
hawley,1999-08-24,4,72,1,Fletcherimyia,0
hawley,1999-08-24,4,72,1,Habrotrocha,3
hawley,1999-08-24,4,72,1,headcap,5
hawley,1999-08-24,4,72,1,Metriocnemus,4
hawley,1999-08-24,4,72,1,other,0
hawley,1999-08-24,4,72,1,rotvol ml,0.5
hawley,1999-08-24,4,72,1,Sarraceniopus,1
hawley,1999-08-24,4,72,1,volume ml,14
hawley,1999-08-24,4,72,1,Wyeomyia,5
hawley,1999-08-24,4,72,2,Fletcherimyia,0
hawley,1999-08-24,4,72,2,Habrotrocha,1
hawley,1999-08-24,4,72,2,headcap,6
hawley,1999-08-24,4,72,2,Metriocnemus,2
hawley,1999-08-24,4,72,2,other,0
hawley,1999-08-24,4,72,2,rotvol ml,0.2
hawley,1999-08-24,4,72,2,Sarraceniopus,0
hawley,1999-08-24,4,72,2,volume ml,3.5
hawley,1999-08-24,4,72,2,Wyeomyia,0
hawley,1999-08-24,4,72,3,Fletcherimyia,0
hawley,1999-08-24,4,72,3,Habrotrocha,9
hawley,1999-08-24,4,72,3,headcap,5
hawley,1999-08-24,4,72,3,Metriocnemus,7
hawley,1999-08-24,4,72,3,other,0
hawley,1999-08-24,4,72,3,rotvol ml,0.5
hawley,1999-08-24,4,72,3,Sarraceniopus,0
hawley,1999-08-24,4,72,3,volume ml,11
hawley,1999-08-24,4,72,3,Wyeomyia,3
hawley,1999-08-24,4,72,4,volume ml,0
hawley,1999-08-24,1,73,1,Fletcherimyia,0
hawley,1999-08-24,1,73,1,Habrotrocha,1
hawley,1999-08-24,1,73,1,headcap,0
hawley,1999-08-24,1,73,1,Metriocnemus,0
hawley,1999-08-24,1,73,1,other,0
hawley,1999-08-24,1,73,1,rotvol ml,0.2
hawley,1999-08-24,1,73,1,Sarraceniopus,0
hawley,1999-08-24,1,73,1,volume ml,3
hawley,1999-08-24,1,73,1,Wyeomyia,1
hawley,1999-08-24,2,74,1,Fletcherimyia,0
hawley,1999-08-24,2,74,1,Habrotrocha,1
hawley,1999-08-24,2,74,1,headcap,7
hawley,1999-08-24,2,74,1,Metriocnemus,3
hawley,1999-08-24,2,74,1,other,0
hawley,1999-08-24,2,74,1,rotvol ml,0.2
hawley,1999-08-24,2,74,1,Sarraceniopus,0
hawley,1999-08-24,2,74,1,volume ml,9.5
hawley,1999-08-24,2,74,1,Wyeomyia,7
hawley,1999-08-24,3,75,1,Fletcherimyia,0
hawley,1999-08-24,3,75,1,Habrotrocha,4
hawley,1999-08-24,3,75,1,headcap,1
hawley,1999-08-24,3,75,1,Metriocnemus,0
hawley,1999-08-24,3,75,1,other,0
hawley,1999-08-24,3,75,1,rotvol ml,0.2
hawley,1999-08-24,3,75,1,Sarraceniopus,0
hawley,1999-08-24,3,75,1,volume ml,4
hawley,1999-08-24,3,75,1,Wyeomyia,1
hawley,1999-08-24,4,76,1,Fletcherimyia,0
hawley,1999-08-24,4,76,1,Habrotrocha,3
hawley,1999-08-24,4,76,1,headcap,0
hawley,1999-08-24,4,76,1,Metriocnemus,0
hawley,1999-08-24,4,76,1,other,0
hawley,1999-08-24,4,76,1,rotvol ml,0.1
hawley,1999-08-24,4,76,1,Sarraceniopus,0
hawley,1999-08-24,4,76,1,volume ml,0.5
hawley,1999-08-24,4,76,1,Wyeomyia,0
hawley,1999-08-24,4,76,2,Fletcherimyia,0
hawley,1999-08-24,4,76,2,Habrotrocha,6
hawley,1999-08-24,4,76,2,headcap,2
hawley,1999-08-24,4,76,2,Metriocnemus,0
hawley,1999-08-24,4,76,2,other,0
hawley,1999-08-24,4,76,2,rotvol ml,0.1
hawley,1999-08-24,4,76,2,Sarraceniopus,0
hawley,1999-08-24,4,76,2,volume ml,6.5
hawley,1999-08-24,4,76,2,Wyeomyia,0
hawley,1999-08-24,4,76,3,Fletcherimyia,0
hawley,1999-08-24,4,76,3,Habrotrocha,3
hawley,1999-08-24,4,76,3,headcap,4
hawley,1999-08-24,4,76,3,Metriocnemus,1
hawley,1999-08-24,4,76,3,other,0
hawley,1999-08-24,4,76,3,rotvol ml,0.25
hawley,1999-08-24,4,76,3,Sarraceniopus,1
hawley,1999-08-24,4,76,3,volume ml,10
hawley,1999-08-24,4,76,3,Wyeomyia,9
hawley,1999-08-24,4,76,4,Fletcherimyia,0
hawley,1999-08-24,4,76,4,Habrotrocha,4
hawley,1999-08-24,4,76,4,headcap,0
hawley,1999-08-24,4,76,4,Metriocnemus,1
hawley,1999-08-24,4,76,4,other,0
hawley,1999-08-24,4,76,4,rotvol ml,0.2
hawley,1999-08-24,4,76,4,Sarraceniopus,0
hawley,1999-08-24,4,76,4,volume ml,3
hawley,1999-08-24,4,76,4,Wyeomyia,0
hawley,1999-08-24,1,77,1,Fletcherimyia,0
hawley,1999-08-24,1,77,1,Habrotrocha,6
hawley,1999-08-24,1,77,1,headcap,1
hawley,1999-08-24,1,77,1,Metriocnemus,3
hawley,1999-08-24,1,77,1,other,0
hawley,1999-08-24,1,77,1,rotvol ml,0.25
hawley,1999-08-24,1,77,1,Sarraceniopus,0
hawley,1999-08-24,1,77,1,volume ml,3.5
hawley,1999-08-24,1,77,1,Wyeomyia,0
hawley,1999-08-24,2,78,1,Fletcherimyia,0
hawley,1999-08-24,2,78,1,Habrotrocha,2
hawley,1999-08-24,2,78,1,headcap,0
hawley,1999-08-24,2,78,1,Metriocnemus,4
hawley,1999-08-24,2,78,1,other,0
hawley,1999-08-24,2,78,1,rotvol ml,0.5
hawley,1999-08-24,2,78,1,Sarraceniopus,1
hawley,1999-08-24,2,78,1,volume ml,11.5
hawley,1999-08-24,2,78,1,Wyeomyia,11
hawley,1999-08-24,3,79,1,volume ml,0
hawley,1999-08-24,4,80,1,Fletcherimyia,0
hawley,1999-08-24,4,80,1,Habrotrocha,1
hawley,1999-08-24,4,80,1,headcap,4
hawley,1999-08-24,4,80,1,Metriocnemus,2
hawley,1999-08-24,4,80,1,other,0
hawley,1999-08-24,4,80,1,rotvol ml,0.5
hawley,1999-08-24,4,80,1,Sarraceniopus,0
hawley,1999-08-24,4,80,1,volume ml,11
hawley,1999-08-24,4,80,1,Wyeomyia,6
hawley,1999-08-24,4,80,2,volume ml,0
hawley,1999-08-31,1,1,1,Fletcherimyia,0
hawley,1999-08-31,1,1,1,Habrotrocha,0
hawley,1999-08-31,1,1,1,headcap,2
hawley,1999-08-31,1,1,1,Metriocnemus,0
hawley,1999-08-31,1,1,1,other,0
hawley,1999-08-31,1,1,1,rotvol ml,0.25
hawley,1999-08-31,1,1,1,Sarraceniopus,0
hawley,1999-08-31,1,1,1,volume ml,2
hawley,1999-08-31,1,1,1,Wyeomyia,0
hawley,1999-08-31,2,2,1,Fletcherimyia,0
hawley,1999-08-31,2,2,1,Habrotrocha,6
hawley,1999-08-31,2,2,1,headcap,0
hawley,1999-08-31,2,2,1,Metriocnemus,5
hawley,1999-08-31,2,2,1,other,0
hawley,1999-08-31,2,2,1,rotvol ml,0.5
hawley,1999-08-31,2,2,1,Sarraceniopus,0
hawley,1999-08-31,2,2,1,volume ml,3
hawley,1999-08-31,2,2,1,Wyeomyia,0
hawley,1999-08-31,3,3,1,Fletcherimyia,0
hawley,1999-08-31,3,3,1,Habrotrocha,1
hawley,1999-08-31,3,3,1,headcap,3
hawley,1999-08-31,3,3,1,Metriocnemus,3
hawley,1999-08-31,3,3,1,other,0
hawley,1999-08-31,3,3,1,rotvol ml,0.5
hawley,1999-08-31,3,3,1,Sarraceniopus,0
hawley,1999-08-31,3,3,1,volume ml,11.5
hawley,1999-08-31,3,3,1,Wyeomyia,5
hawley,1999-08-31,4,4,1,Fletcherimyia,0
hawley,1999-08-31,4,4,1,Habrotrocha,0
hawley,1999-08-31,4,4,1,headcap,0
hawley,1999-08-31,4,4,1,Metriocnemus,0
hawley,1999-08-31,4,4,1,other,0
hawley,1999-08-31,4,4,1,rotvol ml,0.2
hawley,1999-08-31,4,4,1,Sarraceniopus,0
hawley,1999-08-31,4,4,1,volume ml,4
hawley,1999-08-31,4,4,1,Wyeomyia,0
hawley,1999-08-31,4,4,2,Fletcherimyia,0
hawley,1999-08-31,4,4,2,Habrotrocha,0
hawley,1999-08-31,4,4,2,headcap,0
hawley,1999-08-31,4,4,2,Metriocnemus,0
hawley,1999-08-31,4,4,2,other,0
hawley,1999-08-31,4,4,2,rotvol ml,0.5
hawley,1999-08-31,4,4,2,Sarraceniopus,0
hawley,1999-08-31,4,4,2,volume ml,3.5
hawley,1999-08-31,4,4,2,Wyeomyia,0
hawley,1999-08-31,1,5,1,volume ml,0
hawley,1999-08-31,2,6,1,Fletcherimyia,0
hawley,1999-08-31,2,6,1,Habrotrocha,0
hawley,1999-08-31,2,6,1,headcap,0
hawley,1999-08-31,2,6,1,Metriocnemus,1
hawley,1999-08-31,2,6,1,other,0
hawley,1999-08-31,2,6,1,rotvol ml,0.2
hawley,1999-08-31,2,6,1,Sarraceniopus,0
hawley,1999-08-31,2,6,1,volume ml,4.5
hawley,1999-08-31,2,6,1,Wyeomyia,0
hawley,1999-08-31,3,7,1,Fletcherimyia,0
hawley,1999-08-31,3,7,1,Habrotrocha,3
